context_type,context_type_encoded,role,cohort,standardized_dimension,standardized_label,count,bins,filename
Original,0,janitor,environment,surfaces_material,paint,8,20,janitor
Original,0,janitor,environment,surfaces_material,painted drywall,5,20,janitor
Original,0,janitor,environment,surfaces_material,painted plaster,1,20,janitor
Original,0,janitor,environment,surfaces_material,painted surface variant,2,20,janitor
Original,0,janitor,environment,surfaces_material,plaster,3,20,janitor
Original,0,janitor,environment,surfaces_material,plastic diffusers,1,20,janitor
Original,0,janitor,environment,surfaces_material,polished stone,1,20,janitor
Original,0,janitor,environment,surfaces_material,terrazzo,2,20,janitor
Original,0,janitor,environment,surfaces_material,vinyl,4,20,janitor
Original,0,janitor,environment,surfaces_material,vinyl or linoleum,1,20,janitor
Original,0,janitor,environment,surfaces_material,vinyl or tile,1,20,janitor
Original,0,janitor,environment,surfaces_material,vinyl tile,1,20,janitor
Original,0,janitor,environment,surfaces_material,wood,1,20,janitor
Original,0,janitor,environment,surfaces_material,wood paneling lower section,1,20,janitor
Original,0,janitor,environment,surfaces_walls_color,beige,4,3,janitor
Original,0,janitor,environment,surfaces_walls_color,gray,3,3,janitor
Original,0,janitor,environment,surfaces_walls_color,white,5,3,janitor
Original,0,janitor,environment,surfaces_walls_condition,clean,9,1,janitor
Original,0,janitor,environment,surfaces_walls_texture,smooth,12,1,janitor
Original,0,janitor,environment,time_of_day_hint,afternoon,1,2,janitor
Original,0,janitor,environment,time_of_day_hint,noon,1,2,janitor
Original,0,janitor,environment,walls_color,beige,2,10,janitor
Original,0,janitor,environment,walls_color,black,5,10,janitor
Original,0,janitor,environment,walls_color,black feature,1,10,janitor
Original,0,janitor,environment,walls_color,gray,6,10,janitor
Original,0,janitor,environment,walls_color,green,2,10,janitor
Original,0,janitor,environment,walls_color,lightblue,1,10,janitor
Original,0,janitor,environment,walls_color,mediumseagreen,1,10,janitor
Original,0,janitor,environment,walls_color,mediumvioletred graphic,1,10,janitor
Original,0,janitor,environment,walls_color,silver,2,10,janitor
Original,0,janitor,environment,walls_color,white,11,10,janitor
Original,0,janitor,environment,walls_condition,clean,2,5,janitor
Original,0,janitor,environment,walls_condition,good,1,5,janitor
Original,0,janitor,environment,walls_condition,maintained,1,5,janitor
Original,0,janitor,environment,walls_condition,partially illegible text,1,5,janitor
Original,0,janitor,environment,walls_condition,tidy,1,5,janitor
Original,0,janitor,environment,walls_finish,matte,3,2,janitor
Original,0,janitor,environment,walls_finish,paint,2,2,janitor
Original,0,janitor,environment,walls_material,glossy plastic,1,11,janitor
Original,0,janitor,environment,walls_material,metal,1,11,janitor
Original,0,janitor,environment,walls_material,paint,3,11,janitor
Original,0,janitor,environment,walls_material,painted metal or panel,2,11,janitor
Original,0,janitor,environment,walls_material,painted metal shelving,1,11,janitor
Original,0,janitor,environment,walls_material,panel,1,11,janitor
Original,0,janitor,environment,walls_material,paper covered wall graphic,1,11,janitor
Original,0,janitor,environment,walls_material,plastic shelf edge,1,11,janitor
Original,0,janitor,environment,walls_material,printed matte,1,11,janitor
Original,0,janitor,environment,walls_material,shelving or fitted panels,1,11,janitor
Original,0,janitor,environment,walls_material,wood,1,11,janitor
Original,0,janitor,environment,walls_texture,matte,3,3,janitor
Original,0,janitor,environment,walls_texture,reflective,1,3,janitor
Original,0,janitor,environment,walls_texture,smooth,5,3,janitor
Original,0,janitor,lighting,artifacts,bokeh,1,37,janitor
Original,0,janitor,lighting,artifacts,bokeh around ceiling lights,1,37,janitor
Original,0,janitor,lighting,artifacts,diffuse ceiling reflections,1,37,janitor
Original,0,janitor,lighting,artifacts,each artifact token,0,37,janitor
Original,0,janitor,lighting,artifacts,floor reflections,2,37,janitor
Original,0,janitor,lighting,artifacts,glossy reflections fixtures objects,1,37,janitor
Original,0,janitor,lighting,artifacts,mild lens blur periphery,1,37,janitor
Original,0,janitor,lighting,artifacts,mild reflections on glossy floor,2,37,janitor
Original,0,janitor,lighting,artifacts,mild specular highlights tiles,1,37,janitor
Original,0,janitor,lighting,artifacts,mild specular packages,1,37,janitor
Original,0,janitor,lighting,artifacts,mild vignette,1,37,janitor
Original,0,janitor,lighting,artifacts,minimal lens flare,1,37,janitor
Original,0,janitor,lighting,artifacts,minor glare glass fronted refrigerated bays,1,37,janitor
Original,0,janitor,lighting,artifacts,minor reflective highlights glass,1,37,janitor
Original,0,janitor,lighting,artifacts,minor specular highlights metal cart glossy produce,1,37,janitor
Original,0,janitor,lighting,artifacts,minor specular reflections glossy packaging glass,1,37,janitor
Original,0,janitor,lighting,artifacts,motion blur,1,37,janitor
Original,0,janitor,lighting,artifacts,no chromatic aberration,1,37,janitor
Original,0,janitor,lighting,artifacts,no lens flare,2,37,janitor
Original,0,janitor,lighting,artifacts,no notable,1,37,janitor
Original,0,janitor,lighting,artifacts,other,0,37,janitor
Original,0,janitor,lighting,artifacts,peripheral blur,2,37,janitor
Original,0,janitor,lighting,artifacts,pronounced specular floor reflections,1,37,janitor
Original,0,janitor,lighting,artifacts,reflections,1,37,janitor
Original,0,janitor,lighting,artifacts,reflections floor,3,37,janitor
Original,0,janitor,lighting,artifacts,sheen plastic packaging,1,37,janitor
Original,0,janitor,lighting,artifacts,slight bloom,1,37,janitor
Original,0,janitor,lighting,artifacts,specular floor reflections,3,37,janitor
Original,0,janitor,lighting,artifacts,specular floor reflections from window panes,2,37,janitor
Original,0,janitor,lighting,artifacts,specular highlights metal glossy plastic,1,37,janitor
Original,0,janitor,lighting,artifacts,specular reflection floor,2,37,janitor
Original,0,janitor,lighting,artifacts,specular reflections chrome stainless steel,1,37,janitor
Original,0,janitor,lighting,artifacts,specular reflections glass,1,37,janitor
Original,0,janitor,lighting,artifacts,specular reflections stainless surfaces,2,37,janitor
Original,0,janitor,lighting,artifacts,strong floor reflections,1,37,janitor
Original,0,janitor,lighting,artifacts,strong specular reflections floor,1,37,janitor
Original,0,janitor,lighting,artifacts,subtle specular highlights glossy packaging,1,37,janitor
Original,0,janitor,lighting,color_temperature,cool,33,3,janitor
Original,0,janitor,lighting,color_temperature,neutral,15,3,janitor
Original,0,janitor,lighting,color_temperature,warm,3,3,janitor
Original,0,janitor,lighting,contrast_level,high,6,2,janitor
Original,0,janitor,lighting,contrast_level,medium,44,2,janitor
Original,0,janitor,lighting,directionality,back light,4,3,janitor
Original,0,janitor,lighting,directionality,side light,5,3,janitor
Original,0,janitor,lighting,directionality,top light,8,3,janitor
Original,0,janitor,lighting,hardness,soft,16,1,janitor
Original,0,janitor,lighting,saturation_level,neutral,34,2,janitor
Original,0,janitor,lighting,saturation_level,vivid,14,2,janitor
Original,0,janitor,lighting,shadows,casting,2,2,janitor
Original,0,janitor,lighting,shadows,soft,58,2,janitor
Original,0,janitor,lighting,sources_count,four or more,38,3,janitor
Original,0,janitor,lighting,sources_count,one light source,8,3,janitor
Original,0,janitor,lighting,sources_count,one source,2,3,janitor
Original,0,janitor,lighting,sources_directionality,back light,2,3,janitor
Original,0,janitor,lighting,sources_directionality,side light,2,3,janitor
Original,0,janitor,lighting,sources_directionality,top light,29,3,janitor
Original,0,janitor,lighting,sources_hardness,hard light,1,4,janitor
Original,0,janitor,lighting,sources_hardness,medium,1,4,janitor
Original,0,janitor,lighting,sources_hardness,soft,19,4,janitor
Original,0,janitor,lighting,sources_hardness,soft light,19,4,janitor
Original,0,janitor,lighting,sources_type,artificial,10,3,janitor
Original,0,janitor,lighting,sources_type,artificial light,20,3,janitor
Original,0,janitor,lighting,sources_type,artificial light source,16,3,janitor
Original,0,janitor,objects,color,beige,7,36,janitor
Original,0,janitor,objects,color,black,44,36,janitor
Original,0,janitor,objects,color,blue,22,36,janitor
Original,0,janitor,objects,color,blue palette,0,36,janitor
Original,0,janitor,objects,color,brown,12,36,janitor
Original,0,janitor,objects,color,brown beige,0,36,janitor
Original,0,janitor,objects,color,chocolate,1,36,janitor
Original,0,janitor,objects,color,crimson,4,36,janitor
Original,0,janitor,objects,color,darkblue,9,36,janitor
Original,0,janitor,objects,color,darkcyan,1,36,janitor
Original,0,janitor,objects,color,darkgreen,1,36,janitor
Original,0,janitor,objects,color,darkolivegreen,1,36,janitor
Original,0,janitor,objects,color,darkslateblue,1,36,janitor
Original,0,janitor,objects,color,darkslategrey,2,36,janitor
Original,0,janitor,objects,color,deepskyblue,1,36,janitor
Original,0,janitor,objects,color,gray,37,36,janitor
Original,0,janitor,objects,color,green,20,36,janitor
Original,0,janitor,objects,color,lightblue,4,36,janitor
Original,0,janitor,objects,color,lightgreen,1,36,janitor
Original,0,janitor,objects,color,lightyellow,1,36,janitor
Original,0,janitor,objects,color,mediumblue,4,36,janitor
Original,0,janitor,objects,color,mediumpurple,3,36,janitor
Original,0,janitor,objects,color,mediumslateblue,1,36,janitor
Original,0,janitor,objects,color,mediumvioletred,2,36,janitor
Original,0,janitor,objects,color,orange,20,36,janitor
Original,0,janitor,objects,color,other,0,36,janitor
Original,0,janitor,objects,color,pink,1,36,janitor
Original,0,janitor,objects,color,red,14,36,janitor
Original,0,janitor,objects,color,royalblue,1,36,janitor
Original,0,janitor,objects,color,silver,24,36,janitor
Original,0,janitor,objects,color,silver alt,0,36,janitor
Original,0,janitor,objects,color,teal,1,36,janitor
Original,0,janitor,objects,color,white,29,36,janitor
Original,0,janitor,objects,color,yellow,12,36,janitor
Original,0,janitor,objects,color,yellowgreen,1,36,janitor
Original,0,janitor,objects,condition,blurred,1,27,janitor
Original,0,janitor,objects,condition,clean,27,27,janitor
Original,0,janitor,objects,condition,faint scuff reflections,1,27,janitor
Original,0,janitor,objects,condition,faint scuffing,1,27,janitor
Original,0,janitor,objects,condition,good,14,27,janitor
Original,0,janitor,objects,condition,intact,13,27,janitor
Original,0,janitor,objects,condition,lightly used,1,27,janitor
Original,0,janitor,objects,condition,maintained,1,27,janitor
Original,0,janitor,objects,condition,moderate wear,1,27,janitor
Original,0,janitor,objects,condition,mounted,1,27,janitor
Original,0,janitor,objects,condition,neat,1,27,janitor
Original,0,janitor,objects,condition,orderly,10,27,janitor
Original,0,janitor,objects,condition,organized,6,27,janitor
Original,0,janitor,objects,condition,partially occluded,1,27,janitor
Original,0,janitor,objects,condition,reflective,1,27,janitor
Original,0,janitor,objects,condition,scuffed,4,27,janitor
Original,0,janitor,objects,condition,slightly crumpled,1,27,janitor
Original,0,janitor,objects,condition,slightly worn,1,27,janitor
Original,0,janitor,objects,condition,stocked,12,27,janitor
Original,0,janitor,objects,condition,used,12,27,janitor
Original,0,janitor,objects,condition,used but intact,1,27,janitor
Original,0,janitor,objects,condition,used but orderly,1,27,janitor
Original,0,janitor,objects,condition,visibly used,1,27,janitor
Original,0,janitor,objects,condition,well maintained,8,27,janitor
Original,0,janitor,objects,condition,well stocked,3,27,janitor
Original,0,janitor,objects,condition,wet,2,27,janitor
Original,0,janitor,objects,condition,worn,5,27,janitor
Original,0,janitor,objects,finish,backlit,2,22,janitor
Original,0,janitor,objects,finish,brushed,2,22,janitor
Original,0,janitor,objects,finish,chrome,6,22,janitor
Original,0,janitor,objects,finish,coated,1,22,janitor
Original,0,janitor,objects,finish,diffuse,2,22,janitor
Original,0,janitor,objects,finish,galvanized,1,22,janitor
Original,0,janitor,objects,finish,glossy,36,22,janitor
Original,0,janitor,objects,finish,high gloss,7,22,janitor
Original,0,janitor,objects,finish,lit,2,22,janitor
Original,0,janitor,objects,finish,matte,28,22,janitor
Original,0,janitor,objects,finish,metallic,2,22,janitor
Original,0,janitor,objects,finish,molded plastic,1,22,janitor
Original,0,janitor,objects,finish,other,0,22,janitor
Original,0,janitor,objects,finish,paint,8,22,janitor
Original,0,janitor,objects,finish,painted gloss,1,22,janitor
Original,0,janitor,objects,finish,polished,3,22,janitor
Original,0,janitor,objects,finish,recessed diffuser panels,1,22,janitor
Original,0,janitor,objects,finish,reflective,15,22,janitor
Original,0,janitor,objects,finish,reflective striping,1,22,janitor
Original,0,janitor,objects,finish,semi gloss,5,22,janitor
Original,0,janitor,objects,finish,superficially clean,1,22,janitor
Original,0,janitor,objects,finish,transparent front,1,22,janitor
Original,0,janitor,objects,material,acrylic,2,32,janitor
Original,0,janitor,objects,material,cardboard,5,32,janitor
Original,0,janitor,objects,material,ceramic,4,32,janitor
Original,0,janitor,objects,material,chrome,1,32,janitor
Original,0,janitor,objects,material,flat plastic,2,32,janitor
Original,0,janitor,objects,material,fluorescent panel,1,32,janitor
Original,0,janitor,objects,material,foam,1,32,janitor
Original,0,janitor,objects,material,glass,24,32,janitor
Original,0,janitor,objects,material,leather,0,32,janitor
Original,0,janitor,objects,material,metal,71,32,janitor
Original,0,janitor,objects,material,metal family,20,32,janitor
Original,0,janitor,objects,material,metal wire,1,32,janitor
