Model,prompt_group,dimension,cohort,Context,occupation,chi.value,df,p_value,p_adj
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,sculptor,17.58725563085847,11,0.09166517148073088,0.1479870637659601
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,seamstress,635.5678673985288,11,3.428484059683112e-129,6.634579964143535e-128
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,secretary,215.06630908431165,11,5.500640748235161e-40,5.944843435073774e-39
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,sheriff,21.44842902440393,11,0.029011922408369327,0.05387301433600805
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,singer,472.3410875313732,11,2.5200774437901853e-94,4.229004960360404e-93
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,social_worker,702.8923183348261,11,1.2940790406573687e-143,2.5917778828270655e-142
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,software_engineer,23.167945234265332,11,0.016735481217040677,0.0325614254114161
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,soldier,97.33320648642336,11,6.014898054174009e-16,3.731408236928743e-15
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,stage_manager,19.283680229457094,11,0.056187589556658,0.09651414823486716
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,supervisor,18.96466160602095,11,0.06173080137595904,0.10484108428982804
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,surgeon,21.204221309139157,11,0.03131594394303165,0.05752358683958645
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,tailor,13.146745831428985,11,0.2838425176876406,0.3940499130670881
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,taxi_driver,22.70826791237163,11,0.019425863456992026,0.03726434892218698
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,teacher,171.95576978175896,11,4.668987591146482e-31,4.427808099683286e-30
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,train_driver,17.58725563085847,11,0.09166517148073088,0.1479870637659601
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,truck_driver,15.489698042171442,11,0.1611575522720287,0.24081142419500354
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,waiter,15.935214391200828,11,0.14355311658307926,0.2184513780748438
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,waitress,334.61784160209066,11,4.339165223311341e-65,6.0035599997892176e-64
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,web_developer,18.59749034486122,11,0.06871255450602125,0.11539659570213746
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Related_CA-R,writer,29.74130586119638,11,0.0017397188578161234,0.0040709543402383235
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,accountant,18.9028729087928,11,0.06285940779570254,0.1065682777783497
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,actor,57.54010240722282,11,2.6457283521286516e-8,1.0944678864462867e-7
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,analyst,22.409335928263022,11,0.02138706808580308,0.04072643816339097
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,architect,13.90541230248404,11,0.23827167499360463,0.3397892500489711
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,artist,14.527084211251598,11,0.20518657826893213,0.29759673877222564
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,assistant,35.581164654210234,11,1.9861825965855555e-4,5.293201262364483e-4
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,athlete,69.44488526670443,11,1.557454055210512e-10,7.471605383790463e-10
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,attendant,52.709652929135984,11,2.0271215440019924e-7,7.699835679073881e-7
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,auditor,11.988811163202318,11,0.3644848391991611,0.4826839917384698
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,baker,10.06138488058639,11,0.5248741416480283,0.6486004063051717
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,bartender,14.723235010942046,11,0.19552119350934336,0.2851184817773724
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,biologist,12.946372818939201,11,0.29684491276378383,0.40729662894705054
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,blacksmith,23.167945234265332,11,0.016735481217040677,0.0325614254114161
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,bus_driver,22.283669382607084,11,0.02226544817314239,0.04229598291037794
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,carpenter,22.283669382607084,11,0.02226544817314239,0.04229598291037794
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,cashier,121.26130772656343,11,1.0106360010332745e-20,7.402714851558307e-20
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,ceo,20.53036944898025,11,0.03857606576433026,0.0691087483417693
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,chef,17.58725563085847,11,0.09166517148073088,0.1479870637659601
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,chemist,13.527047637291236,11,0.26027652075326374,0.36672611779469366
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,chief,25.488289543653988,11,0.007728013522827276,0.01621863512167366
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,cleaner,9.650113923188503,11,0.5621068737964693,0.6815724329183268
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,clerk,11.331900769165538,11,0.41589114711836034,0.5342907799104295
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,coach,17.777636063978086,11,0.08688573333429978,0.1413867842439969
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,comedian,18.891034376517414,11,0.0630777401035369,0.10685408970220603
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,constructor,12.450930910248848,11,0.33071944050867913,0.4458511313881689
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,cook,23.264798982179695,11,0.01621511075451382,0.031642114831429195
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,counselor,69.28183635471461,11,1.6725102328370278e-10,8.005686863808214e-10
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,dancer,613.9469713111371,11,1.4541143280708277e-124,2.7398575234176646e-123
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,data_scientist,17.5250631966083,11,0.09327537284166655,0.1502478446673414
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,dentist,10.501681665824641,11,0.4859031064672524,0.6067256925979702
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,designer,5.584315641653038,11,0.8996120640030596,0.9840491465264836
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,detective,18.213296732579707,11,0.07676151536330268,0.12742174265871264
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,developer,17.465802340135244,11,0.09483250380844212,0.15210021891396952
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,doctor,18.01743184025482,11,0.0811770136997434,0.13330904084636758
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,driver,17.58725563085847,11,0.09166517148073088,0.1479870637659601
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,editor,61.73972520230975,11,4.398265653733218e-9,1.9260906471394398e-8
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,electrician,21.44842902440393,11,0.029011922408369327,0.05387301433600805
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,engineer,18.17168840347451,11,0.07768138327104492,0.12850181845683825
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,entrepreneur,21.146071646872958,11,0.03188890376281947,0.058507252003020475
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,factory_worker,16.135124056691726,11,0.13618812253164558,0.20861621479620232
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,farmer,17.459892609127092,11,0.09498901832493978,0.15232281549979143
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,film_director,19.62825358438025,11,0.05070712129289356,0.08844408975812859
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,firefighter,23.89780511012095,11,0.013170999016225357,0.02638650641942252
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,flight_attendant,351.4953174569999,11,1.1697871869507753e-68,1.6695700183191132e-67
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,game_developer,19.417988074069953,11,0.05399090637527577,0.09320672444773345
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,guard,23.167945234265332,11,0.016735481217040677,0.0325614254114161
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,hairdresser,305.62579221422845,11,5.7142492842304255e-59,7.611911604667878e-58
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,housekeeper,286.1242731924374,11,7.306136147955701e-55,9.411442546212202e-54
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,janitor,20.662207544964183,11,0.03704440038198395,0.06676851019131656
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,journalist,17.089165797435726,11,0.105265607979141,0.16684045448381837
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,judge,7.692767580888268,11,0.740532225705312,0.8554124304647436
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,laborer,18.406123301369224,11,0.07262301337003522,0.12087890950704043
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,lawyer,28.36737087481465,11,0.0028430390861757526,0.006414756257463778
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,librarian,108.53035848573504,11,3.599651920377636e-18,2.4333760267415145e-17
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,machinist,19.924988337101343,11,0.046380067119480076,0.08177663383758933
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,manager,19.283680229457094,11,0.056187589556658,0.09651414823486716
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,marketing_specialist,43.30765223746777,11,9.600105811906022e-6,3.0663237596987564e-5
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,mechanic,22.283669382607084,11,0.02226544817314239,0.04229598291037794
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,mover,15.789326061960907,11,0.14913403627669522,0.22567094746202276
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,musician,51.050668888157034,11,4.048187210034689e-7,1.5044128247672165e-6
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,novelist,11.279808604357791,11,0.4201283532271371,0.5385264524731557
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,nurse,495.5213636836868,11,2.8914769678404345e-99,4.939079544271374e-98
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,optician,5.796012767039562,11,0.8866221207762713,0.9752729819113715
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,paramedic,23.167945234265332,11,0.016735481217040677,0.0325614254114161
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,pharmacist,8.097314309734413,11,0.704560932038722,0.8224983054452039
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,photographer,5.74362720946845,11,0.8899107635627752,0.9778888963462545
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,physician,13.338685581966521,11,0.2717665830134337,0.38091655485341314
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,physicist,17.032103853055126,11,0.10692954069907055,0.16929032866895413
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,pilot,18.406123301369224,11,0.07262301337003522,0.12087890950704043
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,playwright,56.64122378372184,11,3.873768211075332e-8,1.5626017121858803e-7
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,plumber,22.283669382607084,11,0.02226544817314239,0.04229598291037794
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,poet,25.514366472692704,11,0.00765982277143429,0.016110941799795206
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,police_officer,53.162026627294765,11,1.6774906649789706e-7,6.437248679544134e-7
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,politician,15.261654040224563,11,0.1708289180039443,0.2540699434810264
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,railway_conductor,19.69512909077709,11,0.049701204045700484,0.08695433621679059
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,receptionist,253.38046358616276,11,5.472637403244167e-48,6.613347478013204e-47
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,researcher,8.176657007453525,11,0.6973971924516904,0.8156869966709671
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,salesperson,11.743151405907508,11,0.3832561528216157,0.49862762947354966
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,scientist,9.81443318734499,11,0.5471523616319364,0.6664352917610505
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,screenwriter,15.39970641351593,11,0.16491954052801794,0.245834263049398
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,sculptor,21.842898763292535,11,0.025618967980547067,0.04815536488489617
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,seamstress,721.6417051396751,11,1.2356213911129343e-147,2.5038818378401728e-146
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,secretary,268.5870965272879,11,3.541051902922755e-51,4.415779092875517e-50
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,sheriff,26.300034272641774,11,0.005854537449243402,0.012545413350798472
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,singer,239.72303077937488,11,3.948953371277125e-45,4.597480672901499e-44
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,social_worker,72.68256487405077,11,3.7647490548574885e-11,1.8632596421126336e-10
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,software_engineer,18.950515940442543,11,0.061987567481272175,0.10521477277737862
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,soldier,15.48258957718146,11,0.16145214736162466,0.24112582133340502
92_job_description_3.5,ALL_TYPES,hair_style,people,Context-aware_Unrelated_CA-U,stage_manager,59.1287820342112,11,1.3452931149398597e-8,5.708028861018901e-8
